yield
0.756
0.392857143
0.98
46.728
13.78478261
1.422083333
3.976666667
0.5
2.12375
0.429111111
0.87625
2.848571429
8.34
1.428571429
55.11
1.506666667
0.69
1.801333333
0.320869565
0.583333333
1.816666667
1.142666667
1.783076923
0.564814815
1.937777778
1.21125
1.285
3.127222222
0.67
0.643888889
0.2275
1.01
32.85966667
1.120434783
0.184285714
0.806666667
1.17
0.523
0.79
0.416666667
3.0
0.937777778
0.378888889
1.65875
0.168571429
0.978333333
10.64153846
1.002307692
2.601764706
0.247272727
0.950625
0.76625
3.6065
1.533571429
0.580588235
1.718461538
48.06
3.208125
0.640740741
0.83
1.071388889
11.87676056
16.75789474
2.803846154
1.4
4.45
0.532666667
44.49714286
2.105
1.978333333
39.89304348
0.355555556
0.474
1.6225
0.535
1.629130435
0.515
0.774615385
0.994285714
0.411428571
0.413448276
0.840285714
13003.78778
1.0275
2.703333333
4.584285714
2.434761905
2.9272
0.842222222
11.30461538
1.40125
2.801428571
0.32375
0.711052632
1.12
1.476111111
2.12
0.8125
2.418333333
0.79
7.96
12.0
1.88
0.985
0.936470588
0.571428571
0.2388
0.464
1.254285714
0.323617021
0.27
1.408846154
0.540625
2.025192308
2.338888889
2.711666667
1.151276596
1.0
0.83
1.205
0.24
1.064
0.333333333
0.597692308
1.377368421
4.31
6.542857143
9.0
1.616153846
2.553513514
1.004
7.782
0.312105263
1.244285714
4.374418605
0.495
2.857777778
2.221428571
1.352608696
1.0
7.458461538
1.975714286
0.824827586
1.842222222
0.20030303
1.245
1.280555556
0.667222222
1.3276
1.664444444
0.530416667
2.725428571
0.850833333
0.49
1.5
0.945
2.13
1.053958333
2.432941176
0.4525
0.81
0.688888889
10877.70276
7.89
0.781904762
2.144545455
0.845714286
0.0
0.543636364
0.5175
112.3
2.943
6112.145714
12.436
0.38
0.625769231
0.51
1.688
6.340909091
0.829090909
0.692727273
0.565925926
0.537241379
9.471
0.21
1.19
0.54
1.143023256
2.039130435
2.256923077
0.365454545
0.586666667
1.1265625
0.3
1.823076923
0.803636364
1.83
1.18
1.209
0.9
4.37
0.296842105
0.735
0.585
0.794782609
1.64875
0.9825
1.137222222
0.709411765
0.63826087
0.586666667
0.283333333
5.349047619
0.9275
0.2605
1.0375
1.159230769
3.2775
0.318181818
69.400625
1.797777778
0.516551724
0.854
0.525217391
0.509285714
0.977222222
0.67
1.730357143
0.148823529
4.987647059
0.24
0.34875
1.37375
0.855
15.18142857
2.459090909
1.6575
4.691
0.505
0.840909091
0.47
1.268205128
21.167
16.59090909
0.503
14.71425532
1.044375
0.213333333
67.08461538
0.954285714
3.021111111
0.28
0.442432432
1.19
0.963125
2.93
17.24727273
25.85727273
0.909
1.654888889
1.315
17.0
3.293636364
0.843333333
6.57
1.723478261
0.82875
0.772857143
0.5825
98.0
13.02875
1.105526316
0.702857143
11.315
15.42705882
0.83
0.215789474
18.905
0.553333333
0.296206897
0.070909091
1.405
1.0
15.32727273
22.3752
0.225
0.4
56.62666667
0.695
2.249333333
0.347619048
0.323571429
1.201333333
8.875
1.511764706
0.652222222
1.76
0.484
2.34
0.919642857
2.276428571
2.885
0.964285714
0.594285714
0.201071429
6.02
0.487142857
0.218333333
0.7590625
2.80915493
0.298888889
5.218571429
1.249
0.881666667
0.294
1.077142857
0.812325581
3.897777778
0.618
2.093
0.521363636
1.862619048
1.775862069
0.21375
16.84185185
0.344375
10.54486486
3.395714286
0.487307692
1.57
3.626363636
1.0059375
9.706896552
6.985
0.120384615
0.768333333
1.874137931
48.28
1.619166667
0.6
0.500384615
0.874761905
1.714444444
1.285
1.0
0.606086957
1.097454545
1.212916667
0.51
2.751304348
0.489310345
1.0475
1.009166667
0.6
1.588888889
0.709130435
0.95
0.866428571
0.607692308
0.833333333
0.666666667
0.992727273
3.817058824
4.176666667
0.341875
1.34625
1.69047619
1.058333333
0.887647059
0.468421053
0.631
1.685
1.54
0.904375
2.845294118
8.07826087
1.439375
0.986666667
0.777333333
1.72
1.967142857
1.646
0.095555556
4.360666667
0.0
1.93375
2.673333333
1.4925
0.371578947
1.193333333
0.5676
12.52
0.972307692
2.952368421
0.69
0.807142857
1.62
0.941818182
0.363333333
0.733
0.216785714
0.263333333
3.988235294
0.365454545
0.9475
2.395555556
0.655
3.558
0.182941176
3.038636364
1.152142857
0.606666667
0.49
0.465
0.7825
1.436896552
0.633076923
73.1
0.713076923
10.29285714
4.892272727
2.25
0.615714286
15.46571429
0.185454545
21.3776
2.911818182
31.14714286
2.568571429
8.624285714
3.519423077
7716.895185
5.1405
0.68
2.03
0.847407407
0.960588235
0.6
0.853333333
1.715
1.375
2.32
1.435
1.271153846
0.921111111
44.50210526
0.472580645
0.861014493
0.436923077
2.648333333
1.631153846
0.245
1.201449275
11.6
0.664285714
38.25
0.335555556
0.240454545
0.556470588
18.61
0.65
0.453461538
0.746086957
2.545833333
0.126666667
0.965172414
16.03
1.018095238
9.665454545
0.812083333
0.877777778
1.442413793
2.135
1.04
0.912
0.495384615
14.00333333
1.561818182
0.8775
1.254285714
1.106206897
0.253793103
0.79
1.25
0.43
0.42
4.01
0.477894737
0.5
0.48
0.243333333
13.74652174
1.0
6.346666667
0.381666667
10.21047619
0.295526316
0.561428571
2.479047619
0.978636364
0.664285714
0.90625
1.464814815
8.370909091
1.401969697
0.545416667
2.144285714
1.391666667
2.255
1.362
1.35125
32.67
0.9075
0.91
1.82
1.088095238
2.158181818
0.977555556
0.769411765
0.0
0.818873239
0.202333333
2.0
12.0
0.714545455
5.7375
1.323
37.40956522
0.816666667
0.889285714
0.681666667
1.656
0.898
0.795
0.97
30.61888889
4.742173913
0.785
0.6375
0.75
1.057142857
1.061052632
1.6915
0.288125
9.198
1.0004
0.0
1.157333333
0.841666667
14.3375
0.971111111
2.795263158
0.658181818
0.605909091
0.940983607
0.5664
1.175
1.197692308
1.431666667
0.617
1.432727273
7.416521739
0.955
0.799230769
0.4116
0.993809524
0.723529412
2.093061224
12.05
0.674285714
3.660322581
1.17625
1.738
0.93
0.45125
1.204
7.766666667
1.089285714
9.096
12.894
3.565714286
0.6775
0.899444444
0.939642857
0.9506
0.514444444
0.518333333
1.122222222
1.705384615
20.57238095
1.063285714
0.727333333
0.802
0.423636364
0.659090909
2.15
1.25
0.572307692
0.7625
1.973333333
0.58
2.81
3.100909091
0.729090909
0.75
0.591111111
1.98
0.165074627
0.335111111
11.34730769
1.008888889
5.604761905
1.05
0.79421875
0.0
1.315
1.977857143
3.436666667
0.838333333
1.176323529
5.747142857
1.499583333
0.72
0.81375
0.965
0.5
4.9105
0.585
0.400833333
4.335
0.6
43.52909091
1.500769231
0.775833333
1.824
1.712222222
1.288333333
1.566666667
0.604
2.105
0.6275
1.0
0.908823529
11.49857143
0.32
0.333333333
1.30875
5.093333333
4.578333333
2.132272727
0.301621622
5.2675
1.17
17.176
1.0
2.423333333
0.312
0.399130435
3.01
0.5675
2.92
56.25
0.8475
4.606666667
0.793333333
0.47
0.964
0.042857143
0.346666667
1.32
1.0
0.773529412
1.153214286
0.711176471
0.635
3.75
0.906190476
1.675357143
1.382162162
1.001666667
0.74
1.097
2.164166667
0.417777778
0.708
1.0925
1.078
0.270909091
83.0
989.87
0.647931034
0.836666667
0.96
0.65
1.032727273
0.463333333
0.975
6.1075
0.810526316
2.252777778
0.312272727
0.546666667
1.908666667
0.990416667
0.816
0.16
0.369375
0.8
0.443333333
7.482222222
2.3
1.521481481
0.48
2.049090909
1.992222222
0.8998
0.553636364
0.871428571
1.034444444
0.644
0.368333333
1.627142857
1.19125
5.854
15.32
1.32
1.795384615
1.733
4.226451613
7.835714286
30.17
0.2175
0.461071429
0.973333333
0.46
5.896
0.186875
0.50125
1.398181818
0.566666667
1.58
1.606
9.008666667
0.6212
1.759583333
0.782333333
17.6225
2.495
0.849166667
1.4145
2.556666667
2.68875
0.565
1.412857143
0.763333333
20.33626667
1.0075
2.6852
2.425263158
1.5
0.3575
0.890526316
14.43941176
1.6
1.807142857
20.655
0.580357143
21.27
0.5
0.445
0.280909091
0.74
0.755
0.931818182
10.15
0.98
0.804705882
0.792307692
1.31375
0.265555556
0.53
0.6125
0.775833333
0.36
1.667714286
0.669230769
0.883636364
1.455
0.74
1.903703704
0.225
7.856666667
0.327857143
0.12375
0.74875
12.74
0.26
1.662777778
1.1145
0.871111111
0.242777778
7.043
0.974
1.045882353
15.87
2.005555556
1.86375
1.005
2.123571429
4.0
0.946
2.2675
7.073333333
1.34
1.728918919
0.334736842
0.74627451
9.938
1.995
0.5575
1.634262295
0.3975
0.271333333
5.559705882
0.886470588
2.709615385
0.303125
1.448636364
0.451052632
1.737808219
0.56
1.2575
0.873333333
2.1475
0.216875
0.616
0.943333333
1.613333333
0.4852
1.67
3.345882353
0.711
1.405128205
0.28
2.744545455
1.493076923
2.9465
1.226153846
0.336666667
0.363333333
0.763333333
0.386666667
2.561176471
10.772
70.67444444
0.35875
6.0
0.101666667
1.906666667
0.896666667
0.6225
43.005
0.214090909
0.99
1.363214286
0.0
1.062222222
0.99037037
0.197777778
4165.193333
21.27
0.28
0.94
0.564615385
1.055
1.069545455
0.64
0.368888889
6.4348
1.0
1.574545455
2.0
72.1276
0.850714286
5.504347826
0.817567568
1.281052632
0.3716
1.128571429
0.79
1.0
0.71
0.56125
0.404444444
14.64727273
1.0
0.553103448
1.202857143
0.844285714
7.8325
2.986428571
0.461363636
6.302
1.814545455
0.681818182
0.302
2.435
0.9725
0.326153846
1.426
0.29125
3.723076923
0.4975
1.0
3.438823529
0.540416667
0.57
0.339565217
1.166666667
2.02875
3.825789474
0.3071875
1.085
18.414
2.051304348
0.606470588
2.506
0.5
2.443157895
21.38225
5.3048
37.904
0.439655172
2.08
2.552857143
1.054545455
0.683333333
0.583870968
1.78173913
0.696363636
0.353666667
0.64
0.555
0.204166667
0.364545455
1.125384615
0.44
1.198888889
1.577692308
1.71
1.55125
0.277619048
2.325357143
0.726666667
4.409047619
0.8724
0.738888889
0.806666667
1.151666667
1.32875
0.97125
0.65125
1.316666667
0.684347826
2.233157895
0.470909091
1.456153846
11.42328571
0.333478261
0.0
9.595714286
1.99
0.393636364
1.703125
0.944
0.876875
1.04
0.211666667
23.08392157
1.13
8795.260556
0.951428571
2.54
3.430833333
0.312666667
0.518
0.895
1.73483871
0.8875
19.35785714
0.784545455
3.279444444
25.9
0.453478261
1.541428571
0.89
0.6396
1.92
17.94875
0.8875
0.568
12.82411765
1.2124
1.013333333
1.592307692
1.330625
1.632
30.92022222
3.313043478
0.725
0.0
1.3475
0.653103448
21105.0
14.924
2.785769231
1.045
12686.74
1.738965517
1.742307692
11.18
2.155
1.308235294
0.491111111
1.169
38.706
12.83875
0.82
1.1
0.497777778
1.1832
6.5
0.407916667
0.35
1.023333333
0.600555556
1.095789474
1.405
2.503333333
2.166052632
0.31
6.473913043
1.252857143
1.42125
37.39125
1.794444444
0.495
0.4675
0.723703704
26.605
0.348
2.53
0.612
0.52
3.167857143
3.0
0.323846154
0.8675
0.445
12.4
3.673448276
5.005
0.531
0.88
0.595
0.686
3.182
1.169615385
2.86
2.08
1.298125
0.402307692
0.862857143
0.303
0.475185185
31.86789474
5.665
4.966428571
0.488888889
3.207142857
0.94
0.74
2.5
6.537142857
0.7432
26.01307692
0.806666667
1.575
0.9525
6.7
0.890909091
0.7928125
1.11
3.575625
0.846760563
0.253333333
84.55434783
0.346296296
0.746
0.51
0.774
1.2025
1.345
0.355416667
0.756666667
48.8525
0.95375
2.271538462
0.6056
0.0
0.595
10.70864865
0.8578125
3.1132
0.287037037
0.93
4.54
2.796666667
0.627586207
9.490909091
0.5225
5.8716
0.4025
0.564
10.83
0.7909375
0.892857143
0.34875
57.03888889
1.593076923
2.61
3.326818182
1.39
0.651851852
1.492105263
1.580333333
0.8825
97.28
1.445
8.221904762
0.209545455
0.752666667
1.03
0.43
0.298333333
10.49888889
1.455
5.593333333
2.34
0.727460317
15.27291667
1.969375
0.278181818
0.5625
0.906041667
5.837142857
0.782857143
0.76671875
0.862708333
1.627692308
2.238888889
6.214285714
3.64625
1.008888889
1.18
1.850555556
1.0
0.567894737
6.304545455
0.91
2.84826087
1.215357143
0.43962963
0.73
4.54547619
0.808064516
1.971764706
0.852903226
21.12944444
0.338571429
0.502727273
0.443333333
0.8725
0.52
1.0375
0.333333333
2.317222222
0.496363636
1.035454545
0.76
1.7125
0.773333333
0.802352941
0.398333333
1.8875
1.081904762
0.700625
1.295652174
0.075
0.943076923
0.412692308
9.871428571
1.070740741
1.961666667
3.0
0.405
0.952173913
66.59133333
0.300833333
3.189714286
2.255555556
0.346666667
8.442857143
5.0
0.557857143
0.367142857
0.508461538
0.26
0.663333333
2.570909091
0.405
69.57740741
0.542424242
0.263333333
0.266111111
0.8724
15.53166667
0.545
2.600833333
7.37
2.416666667
2.673571429
10.385
2.78
12.83352941
1.628
0.410322581
1.106666667
1.165
1.086363636
0.5
1.44
0.379310345
0.834545455
0.321136364
0.279166667
1.161052632
1.316153846
3.823333333
0.836818182
1.577777778
0.170806452
0.979111111
7.561304348
1.78
0.541
0.744074074
0.259583333
1.910789474
0.355555556
1.4275
1.5
0.7809375
1.5
0.239047619
0.955
5.49625
1.012777778
1.026129032
0.643636364
0.835416667
0.67
0.49
0.582592593
0.2746875
0.835625
1.003333333
0.904137931
1.278888889
2.104
0.499230769
0.655185185
6.06
0.854705882
0.998571429
0.945
1.946666667
8.355
0.9625
0.565
0.24
0.51
0.200952381
2.784
1.603877551
0.337647059
0.978163265
5.5825
1.574285714
0.894375
1.415
0.845666667
0.4725
1.258518519
0.842068966
1.32
5.694814815
1.734
2.0255
0.919285714
0.668695652
6.335925926
0.891388889
0.172333333
4.625833333
1.89
0.643636364
0.25
0.74125
22.4075
0.441052632
0.7625
9.604285714
0.779375
1.308125
2.699333333
0.8675
9132.568235
0.32
0.815
8.96
1.096923077
3.671538462
0.705185185
0.834285714
0.706875
0.927
0.5835
0.573333333
0.665
0.549545455
0.9175
1.6
0.785
37.84677419
0.535
6.125714286
19.0
8039.727
4.482857143
0.56
0.665
20.56657143
7.178571429
0.433181818
0.425
0.715
1.012727273
14.99583333
1.505185185
4.153333333
0.813846154
0.86
1.455454545
1.636666667
0.912352941
0.5356
2.711666667
0.896363636
0.745
1.809
1.731578947
4.556666667
9.265882353
0.598333333
1.06203125
0.568421053
0.96
1.428181818
86.37380952
9202.625556
8.510909091
0.349166667
0.623958333
0.796666667
12.29888889
8.628333333
0.254074074
0.696923077
24.92625
0.614
0.5
1.05875
1.742
1.38
0.33
0.577142857
1.691052632
1.6525
1.0
2.834545455
12.108
1.34125
0.48
7.518157895
0.941666667
0.7075
0.938666667
1.624230769
0.52
1.242666667
1.215942029
0.295
23.41576923
4.052727273
0.3225
0.405
1.235
1.063928571
86.55576923
0.2
0.206363636
22.146
1.425384615
0.165384615
1.342333333
0.911818182
0.621730769
0.465
1.253125
0.503636364
2.0
3.112
2.879090909
0.85
0.253888889
0.37
2.717307692
1.668
0.733125
1.0572
1.6
0.386
0.9625
0.484285714
0.687258065
15.68263158
0.33875
1.87
0.25
1.21
8.0
0.3672
0.280967742
0.276666667
0.579148936
0.874347826
2.102
0.904814815
21.96
1.545333333
0.56
3.028888889
13.18642857
11.0822449
0.0
0.591666667
0.866666667
6.401428571
0.979130435
0.9525
0.210833333
1.035
0.125
1.8025
0.184137931
0.580869565
0.562857143
1.39
0.842363636
0.81
0.707
22.995
4951.73
0.83
2.144545455
1.1625
1.154
0.452105263
0.7675
0.262727273
1.2075
1.47
0.500769231
1.7856
0.633333333
16.362
3.020714286
0.81
1.3712
2.8025
1.873076923
17.04
17.0
28.62785714
13.46731343
1.538095238
0.724615385
0.93
1.250333333
1.077272727
0.356
0.8835
10.32555556
0.67
0.615
0.778
0.945714286
8.37
1.561428571
1.435714286
0.255
1.01047619
0.0
6.776666667
7.318571429
9.991111111
0.4028
5.955263158
3.584827586
1.021363636
0.986
0.24
0.472727273
1.46375
0.81
0.52
1.126666667
0.244166667
37.56
1.0
1.623529412
0.853157895
0.66
0.293103448
0.283846154
7996.762143
6.0
0.956666667
1.360212766
1.281290323
31.62769231
10.24086957
0.516111111
1.545882353
1.16
0.614
1.569473684
0.93
0.27
0.7975
1.2325
1.7875
0.175333333
20.56777778
1.293571429
0.3312
1.0375
0.807692308
0.311764706
2.97047619
0.235
7.64
0.227307692
0.531230769
1.310645161
1.39
1.429230769
16.96777778
19.39
1.041891892
24.20928571
1.0
1.035384615
3.17375
1.0525
0.278095238
1.145454545
0.282857143
0.099285714
1.36952381
3.221428571
2.567894737
5.56
2.786956522
5.426296296
150.23
2.102916667
1.402258065
14.6
0.246666667
1.798421053
1.5775
1.13
0.99875
4.39
0.32
0.818333333
0.267333333
0.676666667
0.180857143
0.49
0.848461538
0.993623188
0.65
0.865
11.18
50.34633803
0.580833333
0.331785714
0.367391304
1.405185185
0.774285714
0.6475
0.942631579
1.477777778
0.78
0.57
3.752857143
1.242
2.56
0.179411765
0.235
1.104444444
0.765769231
0.352
0.6045
1.94
10.79070423
2.972857143
0.768
30.17
0.6784
0.768333333
15.05142857
0.847142857
0.484230769
0.95
0.82
0.652
2.778
1.645384615
1.72
7.713333333
0.524
2.279
2.7
1.01
0.7448
0.177368421
0.534642857
1.334705882
0.855384615
0.5
0.6825
0.84
0.846363636
0.53
0.399
6.946666667
1.371714286
2.00875
1.905
14.46545455
0.519545455
2.221818182
0.213478261
2.627272727
0.271538462
1.26375
3.043333333
2.172777778
2.020434783
0.873333333
1.279375
0.408333333
0.287
0.39
0.525
0.526666667
0.7375
0.926666667
10.49411765
0.53
2.937272727
0.254705882
0.45
2.85
2.493846154
0.74
1.91
0.3435
2.466333333
0.063636364
0.883333333
0.316666667
0.854545455
0.095
13.45275862
1.0825
0.750588235
0.998970588
0.686666667
0.253636364
2.7195
6.032222222
0.445
0.408
0.685
1.459411765
1.504090909
1.3956
0.627368421
0.705789474
2.322173913
0.926764706
0.760869565
0.0
6.8325
2.168888889
1.0
3.0
2.36
11.50071429
1.224545455
1.57
11.8825
0.825263158
8.665555556
0.37
1.600434783
0.353636364
77.41266667
0.632222222
1.4775
1.462777778
0.518333333
11.46550725
1.002
0.342162162
1.21
1.375
0.564666667
0.891538462
0.756923077
1.008
0.579285714
23.06
0.6252
1.04
1.807777778
0.691428571
7.178214286
1.135555556
3.243333333
0.516470588
1.0575
0.465555556
1.275
0.926666667
7.24
6.956785714
1.002857143
1.321428571
0.953636364
1.302857143
0.412857143
20.33
0.650909091
0.874444444
0.513461538
2.495
1.416842105
0.37
0.27625
1.818181818
2.9216
7.56
0.85
0.352105263
115.19
0.166666667
8.514545455
0.323888889
0.383125
9.368181818
13.45586207
2.283333333
0.376666667
0.5975
9.116363636
2.4865
12941.33667
9.755
0.777272727
0.637083333
0.398148148
11.29
1.8
0.615
0.707741935
23.578
0.119411765
5.226296296
0.275
0.761428571
0.931363636
0.665555556
2.555
2.013333333
1.0175
0.4275
0.764137931
13.76888889
2.362857143
8.283333333
0.944285714
6.039130435
1.3175
0.359285714
0.865833333
0.459230769
0.352727273
1.168125
1.140666667
0.585
1.386296296
0.5525
0.398235294
0.597307692
17.0
0.72
1.562
0.395238095
0.585333333
0.696666667
0.575
1.252666667
1.135
1.212727273
0.41173913
0.81
0.9016
0.766153846
0.403684211
0.0
0.467142857
0.45
0.666666667
1.188571429
1.015
2.463125
1.468333333
5.608461538
0.815555556
1.654545455
0.505862069
0.75
0.966666667
0.578
0.121333333
9.963478261
0.4075
3.54
1.450952381
0.686
0.08
9.0
2.959857143
1.72375
0.33
4.682380952
1.6
3.610784314
2.897222222
31.46604167
3.048095238
6.1756
0.59
8182.769667
4.458518519
0.487272727
7.01
2.113636364
1.068888889
0.487083333
2.475555556
0.3175
1.455238095
0.186
1.4325
0.867727273
0.505925926
2.987777778
1.015
0.265348837
3.132272727
5.104
1.404375
0.646875
2.56
13.94882353
1.349411765
1.531481481
0.664444444
0.654
61.247
0.468888889
1.436428571
0.308
7.345555556
0.57
1.317560976
17.00555556
0.315172414
0.844615385
0.565
2.360344828
0.565185185
3.549285714
0.520714286
1.139166667
2.873888889
3.026153846
2.048181818
0.581428571
0.864285714
2.8308
19.44533333
249.99
0.763333333
10.70074074
0.588695652
0.288
6.9688
0.498571429
1.0
0.545714286
1.179275362
0.609090909
0.575714286
2.551818182
1.133636364
0.443333333
2.132608696
0.707826087
0.778181818
0.827037037
1.5
26.179
0.998125
0.489166667
1.0
41.62785714
0.623684211
2.047916667
0.66
2.895
1.484545455
16.24142857
7.160952381
0.319393939
4.504666667
1.92
3.967857143
0.438823529
0.404
0.7275
3.26
0.493
6.380625
1.454545455
0.5825
1.439
0.095454545
9.154166667
0.077333333
1.03
1.122857143
1.334545455
2.4325
6.451538462
1.08
0.66
0.7225
4.422307692
3.725135135
0.394444444
2.26
0.252244898
0.740555556
91.64
1.146363636
14.9992
13.94058824
0.395714286
0.35
0.912
0.511
0.506923077
21.38
0.85
1.106363636
1.457272727
0.666875
1.115263158
4.6485
0.6125
10.3219697
0.12
0.92
0.608947368
0.327916667
1.035
0.959090909
0.2
8.546
1.929
0.222666667
0.999545455
8.775714286
0.423333333
3.0
0.463913043
2.495
0.49
0.8
0.795
3.45952381
0.5775
0.419130435
1.428571429
0.6625
1.027142857
0.691818182
0.442083333
0.804736842
20.0
1.282307692
65.445625
1.33
0.325217391
0.97
0.748
2.666818182
2.0
3.036818182
0.383
0.484285714
1.867368421
0.876666667
1.639666667
0.816
0.7125
1.366923077
1.264444444
2.141764706
1.61
0.50625
5.650952381
1.12
1.250357143
0.855
2.301428571
0.578787879
3.388666667
64.51
0.759
1.466875
1.162941176
15.0
1.527142857
0.863333333
0.62
0.865652174
0.97
0.439090909
0.225625
0.87
1.731304348
0.61474359
0.586551724
5.744166667
0.613
1.348235294
9.051666667
0.721363636
5.845
0.655
3.206
0.244137931
0.0
8.304615385
0.60375
1.592631579
0.931481481
1.0
1.363333333
1.465
1.458095238
0.301176471
0.61125
0.9025
0.71
10.0
0.821818182
0.424444444
81.54
0.964736842
0.565
1.535
0.237142857
1.42125
0.36
0.835
0.491428571
2.312631579
73.525
1.6025
0.785555556
0.884411765
0.77125
0.198421053
0.75
0.959166667
3.120416667
17.19387097
0.914318182
2.194444444
0.324090909
5.235714286
1.335
21.50819444
0.670833333
1.069565217
2.456363636
1.2172
2.607083333
1.006363636
3.53037037
3.62
0.635
1.727272727
0.975483871
0.696363636
55.075
0.43125
0.5184
0.357272727
1.945
0.692592593
1.625714286
2.24
0.639285714
1.0
0.892758621
0.72
20.63111111
51.90457143
1.017692308
1.311
0.403333333
1.103928571
1.5
1.573783784
0.0
0.765
1.39
4.487058824
1.765942029
1.0
0.73
3.365714286
1.000909091
5.167142857
0.426666667
1.693529412
0.366666667
0.359444444
1.09
2.284444444
5.58173913
12.87833333
1.87
3.324444444
0.445
3.815454545
7.74
1.0
4.543333333
3.560833333
0.828888889
0.249583333
0.8
1.174
0.995454545
28.10571429
0.648888889
0.336
0.879615385
13.18318841
0.710877193
2.163636364
1.015454545
1.0
0.368974359
8.286666667
0.47
0.529545455
0.772307692
1.419
5.286666667
10.07090909
0.473636364
0.406153846
0.582
0.473478261
1.999285714
1.233846154
0.253125
37.27
0.465666667
0.725263158
12.68571429
0.501538462
69.36666667
0.536
0.836666667
0.447777778
0.0
1.773333333
1.176666667
2.738076923
0.650769231
2.689090909
0.484
0.402777778
4.6988
2.405
1.05375
0.851111111
2.50375
6.4736
1.185
1.55875
0.291034483
1.589090909
0.731612903
0.604736842
1.575
1.166428571
3.646666667
0.7775
1.128888889
24.145
0.470833333
54.71125
0.69
0.277
0.7775
9.218571429
1.01
8.545
0.43962963
1.175
4.375
11.02241379
0.423333333
0.5475
1.0375
6.803333333
2.396363636
8.736111111
1.4928
1.840714286
0.755714286
1.125
0.532258065
1.006666667
0.982380952
0.52
1.402
5.216923077
0.276428571
2.53
1.595
1.25
1.443846154
0.806666667
0.473
0.924375
7.075
0.8475
8.414444444
0.947333333
0.6025
0.775714286
0.434166667
2.099444444
0.207368421
0.514
0.638333333
4.527857143
0.612777778
0.985
0.96
0.337291667
5.978333333
2.251111111
1.28
7.833809524
2.52
0.98625
0.27
1.082083333
0.482
4.1975
0.4175
1.408571429
0.639666667
0.328125
0.445777778
1.413684211
0.235333333
2.808333333
0.874444444
0.841666667
3.0
2.711785714
0.523333333
1.622857143
0.62
0.919444444
0.575
0.32
1.03115942
1.6
0.935238095
2.0
2.202903226
0.478181818
1.9875
0.92
1.502592593
2.17
1.679375
2.912352941
0.360769231
7.66125
5.73173913
8344.984
0.979230769
0.330333333
1.72
0.806666667
3.930909091
70.39333333
0.582631579
0.559411765
2.190384615
52.1675
1.657142857
1.582666667
21.3004
0.5575
2.51
0.167727273
0.25
1.355
0.816315789
14.11833333
0.38
0.7075
0.296923077
0.899259259
1.85755102
0.612666667
0.958571429
0.8625
5.805
22.80357143
0.0975
0.496
2.9
1.0
0.734166667
1.53
0.270909091
0.5
1.206842105
29.60107143
1.226785714
1.060869565
0.7235
11.78285714
2.35
1.11
0.451851852
0.645
5.795
0.96875
0.325555556
1.584090909
1.659090909
0.6875
0.753333333
20.9825
0.718
1.41
7.08
2.0
0.7625
12.91733333
0.497777778
0.88
13.475
0.475882353
0.768235294
13.83166667
81.93615385
2.34952381
0.654285714
2.5
2.0675
0.289333333
1.021
0.957142857
0.228333333
0.912083333
0.695833333
2.47
4.445217391
7.550909091
3.098636364
0.883125
0.948125
0.04
0.615
1.311666667
0.345306122
0.9
1.445909091
1.076666667
58.85428571
0.054705882
0.74
67.24106667
0.7225
3.431428571
1.49875
0.8975
6.2215
5.702083333
1.702857143
2.918333333
59.61214286
